forecast_execution_date_ept,forecast_date,forecast_gen_outage_mw_rto,forecast_gen_outage_mw_west,forecast_gen_outage_mw_other
1/16/2024 12:00:00 AM,3/27/2024 12:00:00 AM,25826,11937,13889
1/16/2024 12:00:00 AM,3/28/2024 12:00:00 AM,25817,11937,13880
1/16/2024 12:00:00 AM,3/29/2024 12:00:00 AM,25097,10649,14448
1/16/2024 12:00:00 AM,3/30/2024 12:00:00 AM,27633,12114,15519
1/16/2024 12:00:00 AM,3/31/2024 12:00:00 AM,29067,13354,15713
1/16/2024 12:00:00 AM,4/1/2024 12:00:00 AM,29715,14040,15675
1/16/2024 12:00:00 AM,4/2/2024 12:00:00 AM,28706,14138,14568
1/16/2024 12:00:00 AM,4/3/2024 12:00:00 AM,29261,14042,15219
1/16/2024 12:00:00 AM,4/4/2024 12:00:00 AM,29385,14022,15363
1/16/2024 12:00:00 AM,4/5/2024 12:00:00 AM,30487,15124,15363
1/16/2024 12:00:00 AM,4/6/2024 12:00:00 AM,37501,19308,18193
1/16/2024 12:00:00 AM,4/7/2024 12:00:00 AM,40004,21458,18546
1/16/2024 12:00:00 AM,4/8/2024 12:00:00 AM,39305,19302,20003
1/16/2024 12:00:00 AM,4/9/2024 12:00:00 AM,40065,20103,19962
1/16/2024 12:00:00 AM,4/10/2024 12:00:00 AM,40247,20884,19363
1/16/2024 12:00:00 AM,4/11/2024 12:00:00 AM,39192,20675,18517
1/16/2024 12:00:00 AM,4/12/2024 12:00:00 AM,42043,20696,21347
1/16/2024 12:00:00 AM,4/13/2024 12:00:00 AM,43596,21828,21768
1/16/2024 12:00:00 AM,4/14/2024 12:00:00 AM,44308,23093,21215
1/16/2024 12:00:00 AM,4/15/2024 12:00:00 AM,44692,23859,20833
1/16/2024 12:00:00 AM,4/16/2024 12:00:00 AM,42301,24025,18276
1/15/2024 12:00:00 AM,1/16/2024 12:00:00 AM,2287,23,2264
1/15/2024 12:00:00 AM,1/17/2024 12:00:00 AM,2302,23,2279
1/15/2024 12:00:00 AM,1/18/2024 12:00:00 AM,2302,23,2279
1/15/2024 12:00:00 AM,1/19/2024 12:00:00 AM,2272,26,2246
1/15/2024 12:00:00 AM,1/20/2024 12:00:00 AM,2192,26,2166
1/15/2024 12:00:00 AM,1/21/2024 12:00:00 AM,1487,26,1461
1/15/2024 12:00:00 AM,1/22/2024 12:00:00 AM,2058,599,1459
1/15/2024 12:00:00 AM,1/23/2024 12:00:00 AM,1575,116,1459
1/15/2024 12:00:00 AM,1/24/2024 12:00:00 AM,1708,116,1592
1/15/2024 12:00:00 AM,1/25/2024 12:00:00 AM,1708,116,1592
1/15/2024 12:00:00 AM,1/26/2024 12:00:00 AM,1668,119,1549
1/15/2024 12:00:00 AM,1/27/2024 12:00:00 AM,1535,119,1416
1/15/2024 12:00:00 AM,1/28/2024 12:00:00 AM,1535,119,1416
1/15/2024 12:00:00 AM,1/29/2024 12:00:00 AM,1598,119,1479
1/15/2024 12:00:00 AM,1/30/2024 12:00:00 AM,1594,115,1479
1/15/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1734,115,1619
1/15/2024 12:00:00 AM,2/1/2024 12:00:00 AM,1734,115,1619
1/15/2024 12:00:00 AM,2/2/2024 12:00:00 AM,1719,118,1601
1/15/2024 12:00:00 AM,2/3/2024 12:00:00 AM,1719,118,1601
1/15/2024 12:00:00 AM,2/4/2024 12:00:00 AM,1719,118,1601
1/15/2024 12:00:00 AM,2/5/2024 12:00:00 AM,1960,26,1934
1/15/2024 12:00:00 AM,2/6/2024 12:00:00 AM,1957,23,1934
1/15/2024 12:00:00 AM,2/7/2024 12:00:00 AM,1957,23,1934
1/15/2024 12:00:00 AM,2/8/2024 12:00:00 AM,1957,23,1934
1/15/2024 12:00:00 AM,2/9/2024 12:00:00 AM,1942,26,1916
1/15/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1897,26,1871
1/15/2024 12:00:00 AM,2/11/2024 12:00:00 AM,1897,26,1871
1/15/2024 12:00:00 AM,2/12/2024 12:00:00 AM,2889,26,2863
1/15/2024 12:00:00 AM,2/13/2024 12:00:00 AM,2886,23,2863
1/15/2024 12:00:00 AM,2/14/2024 12:00:00 AM,2886,23,2863
1/15/2024 12:00:00 AM,2/15/2024 12:00:00 AM,2886,23,2863
1/15/2024 12:00:00 AM,2/16/2024 12:00:00 AM,2719,26,2693
1/15/2024 12:00:00 AM,2/17/2024 12:00:00 AM,2931,251,2680
1/15/2024 12:00:00 AM,2/18/2024 12:00:00 AM,3433,251,3182
1/15/2024 12:00:00 AM,2/19/2024 12:00:00 AM,4627,1382,3245
1/15/2024 12:00:00 AM,2/20/2024 12:00:00 AM,5860,2071,3789
1/15/2024 12:00:00 AM,2/21/2024 12:00:00 AM,5902,2071,3831
1/15/2024 12:00:00 AM,2/22/2024 12:00:00 AM,5860,2071,3789
1/15/2024 12:00:00 AM,2/23/2024 12:00:00 AM,5845,2074,3771
1/15/2024 12:00:00 AM,2/24/2024 12:00:00 AM,7121,2074,5047
1/15/2024 12:00:00 AM,2/25/2024 12:00:00 AM,7121,2074,5047
1/15/2024 12:00:00 AM,2/26/2024 12:00:00 AM,7279,2074,5205
1/15/2024 12:00:00 AM,2/27/2024 12:00:00 AM,7251,2071,5180
1/15/2024 12:00:00 AM,2/28/2024 12:00:00 AM,7251,2071,5180
1/15/2024 12:00:00 AM,2/29/2024 12:00:00 AM,7251,2071,5180
1/15/2024 12:00:00 AM,3/1/2024 12:00:00 AM,8173,2415,5758
1/15/2024 12:00:00 AM,3/2/2024 12:00:00 AM,8320,2442,5878
1/15/2024 12:00:00 AM,3/3/2024 12:00:00 AM,10018,3562,6456
1/15/2024 12:00:00 AM,3/4/2024 12:00:00 AM,11958,3562,8396
1/15/2024 12:00:00 AM,3/5/2024 12:00:00 AM,12035,3639,8396
1/15/2024 12:00:00 AM,3/6/2024 12:00:00 AM,12034,4399,7635
1/15/2024 12:00:00 AM,3/7/2024 12:00:00 AM,12034,4399,7635
1/15/2024 12:00:00 AM,3/8/2024 12:00:00 AM,12238,4552,7686
1/15/2024 12:00:00 AM,3/9/2024 12:00:00 AM,16661,7868,8793
1/15/2024 12:00:00 AM,3/10/2024 12:00:00 AM,17434,7665,9769
1/15/2024 12:00:00 AM,3/11/2024 12:00:00 AM,17730,7745,9985
1/15/2024 12:00:00 AM,3/12/2024 12:00:00 AM,17815,7830,9985
1/15/2024 12:00:00 AM,3/13/2024 12:00:00 AM,17722,7919,9803
1/15/2024 12:00:00 AM,3/14/2024 12:00:00 AM,17423,7998,9425
1/15/2024 12:00:00 AM,3/15/2024 12:00:00 AM,17793,8305,9488
1/15/2024 12:00:00 AM,3/16/2024 12:00:00 AM,21159,10236,10923
1/15/2024 12:00:00 AM,3/17/2024 12:00:00 AM,22403,10473,11930
1/15/2024 12:00:00 AM,3/18/2024 12:00:00 AM,23354,11228,12126
1/15/2024 12:00:00 AM,3/19/2024 12:00:00 AM,22472,10934,11538
1/15/2024 12:00:00 AM,3/20/2024 12:00:00 AM,22277,10845,11432
1/15/2024 12:00:00 AM,3/21/2024 12:00:00 AM,21530,10689,10841
1/15/2024 12:00:00 AM,3/22/2024 12:00:00 AM,21940,10736,11204
1/15/2024 12:00:00 AM,3/23/2024 12:00:00 AM,25747,12365,13382
1/15/2024 12:00:00 AM,3/24/2024 12:00:00 AM,26633,12871,13762
1/15/2024 12:00:00 AM,3/25/2024 12:00:00 AM,27103,12960,14143
1/15/2024 12:00:00 AM,3/26/2024 12:00:00 AM,26786,12807,13979
1/15/2024 12:00:00 AM,3/27/2024 12:00:00 AM,25826,11937,13889
1/15/2024 12:00:00 AM,3/28/2024 12:00:00 AM,25817,11937,13880
1/15/2024 12:00:00 AM,3/29/2024 12:00:00 AM,25097,10649,14448
1/15/2024 12:00:00 AM,3/30/2024 12:00:00 AM,27633,12114,15519
1/15/2024 12:00:00 AM,3/31/2024 12:00:00 AM,29067,13354,15713
1/15/2024 12:00:00 AM,4/1/2024 12:00:00 AM,29467,13792,15675
1/15/2024 12:00:00 AM,4/2/2024 12:00:00 AM,28458,13890,14568
1/15/2024 12:00:00 AM,4/3/2024 12:00:00 AM,29013,13794,15219
1/15/2024 12:00:00 AM,4/4/2024 12:00:00 AM,29137,13774,15363
1/15/2024 12:00:00 AM,4/5/2024 12:00:00 AM,30239,14876,15363
1/15/2024 12:00:00 AM,4/6/2024 12:00:00 AM,37253,19060,18193
1/15/2024 12:00:00 AM,4/7/2024 12:00:00 AM,39756,21210,18546
1/15/2024 12:00:00 AM,4/8/2024 12:00:00 AM,39255,19252,20003
1/15/2024 12:00:00 AM,4/9/2024 12:00:00 AM,40015,20053,19962
1/15/2024 12:00:00 AM,4/10/2024 12:00:00 AM,40197,20834,19363
1/15/2024 12:00:00 AM,4/11/2024 12:00:00 AM,39142,20625,18517
1/15/2024 12:00:00 AM,4/12/2024 12:00:00 AM,41993,20646,21347
1/15/2024 12:00:00 AM,4/13/2024 12:00:00 AM,43546,21778,21768
1/15/2024 12:00:00 AM,4/14/2024 12:00:00 AM,44258,23043,21215
1/15/2024 12:00:00 AM,4/15/2024 12:00:00 AM,44642,23809,20833
1/14/2024 12:00:00 AM,1/15/2024 12:00:00 AM,2287,23,2264
1/14/2024 12:00:00 AM,1/16/2024 12:00:00 AM,2287,23,2264
1/14/2024 12:00:00 AM,1/17/2024 12:00:00 AM,2302,23,2279
1/14/2024 12:00:00 AM,1/18/2024 12:00:00 AM,2302,23,2279
1/14/2024 12:00:00 AM,1/19/2024 12:00:00 AM,2272,26,2246
1/14/2024 12:00:00 AM,1/20/2024 12:00:00 AM,2192,26,2166
1/14/2024 12:00:00 AM,1/21/2024 12:00:00 AM,1487,26,1461
1/14/2024 12:00:00 AM,1/22/2024 12:00:00 AM,2058,599,1459
1/14/2024 12:00:00 AM,1/23/2024 12:00:00 AM,1575,116,1459
1/14/2024 12:00:00 AM,1/24/2024 12:00:00 AM,1708,116,1592
1/14/2024 12:00:00 AM,1/25/2024 12:00:00 AM,1708,116,1592
1/14/2024 12:00:00 AM,1/26/2024 12:00:00 AM,1668,119,1549
1/14/2024 12:00:00 AM,1/27/2024 12:00:00 AM,1535,119,1416
1/14/2024 12:00:00 AM,1/28/2024 12:00:00 AM,1535,119,1416
1/14/2024 12:00:00 AM,1/29/2024 12:00:00 AM,1598,119,1479
1/14/2024 12:00:00 AM,1/30/2024 12:00:00 AM,1594,115,1479
1/14/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1734,115,1619
1/14/2024 12:00:00 AM,2/1/2024 12:00:00 AM,1734,115,1619
1/14/2024 12:00:00 AM,2/2/2024 12:00:00 AM,1719,118,1601
1/14/2024 12:00:00 AM,2/3/2024 12:00:00 AM,1719,118,1601
1/14/2024 12:00:00 AM,2/4/2024 12:00:00 AM,1719,118,1601
1/14/2024 12:00:00 AM,2/5/2024 12:00:00 AM,1960,26,1934
1/14/2024 12:00:00 AM,2/6/2024 12:00:00 AM,1957,23,1934
1/14/2024 12:00:00 AM,2/7/2024 12:00:00 AM,1957,23,1934
1/14/2024 12:00:00 AM,2/8/2024 12:00:00 AM,1957,23,1934
1/14/2024 12:00:00 AM,2/9/2024 12:00:00 AM,1942,26,1916
1/14/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1897,26,1871
1/14/2024 12:00:00 AM,2/11/2024 12:00:00 AM,1897,26,1871
1/14/2024 12:00:00 AM,2/12/2024 12:00:00 AM,2889,26,2863
1/14/2024 12:00:00 AM,2/13/2024 12:00:00 AM,2886,23,2863
1/14/2024 12:00:00 AM,2/14/2024 12:00:00 AM,2886,23,2863
1/14/2024 12:00:00 AM,2/15/2024 12:00:00 AM,2886,23,2863
1/14/2024 12:00:00 AM,2/16/2024 12:00:00 AM,2719,26,2693
1/14/2024 12:00:00 AM,2/17/2024 12:00:00 AM,2931,251,2680
1/14/2024 12:00:00 AM,2/18/2024 12:00:00 AM,3433,251,3182
1/14/2024 12:00:00 AM,2/19/2024 12:00:00 AM,4627,1382,3245
1/14/2024 12:00:00 AM,2/20/2024 12:00:00 AM,5860,2071,3789
1/14/2024 12:00:00 AM,2/21/2024 12:00:00 AM,5902,2071,3831
1/14/2024 12:00:00 AM,2/22/2024 12:00:00 AM,5860,2071,3789
1/14/2024 12:00:00 AM,2/23/2024 12:00:00 AM,5845,2074,3771
1/14/2024 12:00:00 AM,2/24/2024 12:00:00 AM,7121,2074,5047
1/14/2024 12:00:00 AM,2/25/2024 12:00:00 AM,7121,2074,5047
1/14/2024 12:00:00 AM,2/26/2024 12:00:00 AM,7279,2074,5205
1/14/2024 12:00:00 AM,2/27/2024 12:00:00 AM,7251,2071,5180
1/14/2024 12:00:00 AM,2/28/2024 12:00:00 AM,7251,2071,5180
1/14/2024 12:00:00 AM,2/29/2024 12:00:00 AM,7251,2071,5180
1/14/2024 12:00:00 AM,3/1/2024 12:00:00 AM,8173,2415,5758
1/14/2024 12:00:00 AM,3/2/2024 12:00:00 AM,8320,2442,5878
1/14/2024 12:00:00 AM,3/3/2024 12:00:00 AM,10018,3562,6456
1/14/2024 12:00:00 AM,3/4/2024 12:00:00 AM,11940,3562,8378
1/14/2024 12:00:00 AM,3/5/2024 12:00:00 AM,12017,3639,8378
1/14/2024 12:00:00 AM,3/6/2024 12:00:00 AM,12016,4399,7617
1/14/2024 12:00:00 AM,3/7/2024 12:00:00 AM,12016,4399,7617
1/14/2024 12:00:00 AM,3/8/2024 12:00:00 AM,12220,4552,7668
1/14/2024 12:00:00 AM,3/9/2024 12:00:00 AM,16661,7868,8793
1/14/2024 12:00:00 AM,3/10/2024 12:00:00 AM,17434,7665,9769
1/14/2024 12:00:00 AM,3/11/2024 12:00:00 AM,17730,7745,9985
1/14/2024 12:00:00 AM,3/12/2024 12:00:00 AM,17815,7830,9985
1/14/2024 12:00:00 AM,3/13/2024 12:00:00 AM,17722,7919,9803
1/14/2024 12:00:00 AM,3/14/2024 12:00:00 AM,17423,7998,9425
1/14/2024 12:00:00 AM,3/15/2024 12:00:00 AM,17793,8305,9488
1/14/2024 12:00:00 AM,3/16/2024 12:00:00 AM,21159,10236,10923
1/14/2024 12:00:00 AM,3/17/2024 12:00:00 AM,22403,10473,11930
1/14/2024 12:00:00 AM,3/18/2024 12:00:00 AM,23354,11228,12126
1/14/2024 12:00:00 AM,3/19/2024 12:00:00 AM,22472,10934,11538
1/14/2024 12:00:00 AM,3/20/2024 12:00:00 AM,22277,10845,11432
1/14/2024 12:00:00 AM,3/21/2024 12:00:00 AM,21530,10689,10841
1/14/2024 12:00:00 AM,3/22/2024 12:00:00 AM,21940,10736,11204
1/14/2024 12:00:00 AM,3/23/2024 12:00:00 AM,25747,12365,13382
1/14/2024 12:00:00 AM,3/24/2024 12:00:00 AM,26688,12871,13817
1/14/2024 12:00:00 AM,3/25/2024 12:00:00 AM,27158,12960,14198
1/14/2024 12:00:00 AM,3/26/2024 12:00:00 AM,26786,12807,13979
1/14/2024 12:00:00 AM,3/27/2024 12:00:00 AM,25881,11937,13944
1/14/2024 12:00:00 AM,3/28/2024 12:00:00 AM,25872,11937,13935
1/14/2024 12:00:00 AM,3/29/2024 12:00:00 AM,25097,10649,14448
1/14/2024 12:00:00 AM,3/30/2024 12:00:00 AM,27633,12114,15519
1/14/2024 12:00:00 AM,3/31/2024 12:00:00 AM,29067,13354,15713
1/14/2024 12:00:00 AM,4/1/2024 12:00:00 AM,29467,13792,15675
1/14/2024 12:00:00 AM,4/2/2024 12:00:00 AM,28458,13890,14568
1/14/2024 12:00:00 AM,4/3/2024 12:00:00 AM,29013,13794,15219
1/14/2024 12:00:00 AM,4/4/2024 12:00:00 AM,29137,13774,15363
1/14/2024 12:00:00 AM,4/5/2024 12:00:00 AM,30239,14876,15363
1/14/2024 12:00:00 AM,4/6/2024 12:00:00 AM,37253,19060,18193
1/14/2024 12:00:00 AM,4/7/2024 12:00:00 AM,39756,21210,18546
1/14/2024 12:00:00 AM,4/8/2024 12:00:00 AM,39255,19252,20003
1/14/2024 12:00:00 AM,4/9/2024 12:00:00 AM,40015,20053,19962
1/14/2024 12:00:00 AM,4/10/2024 12:00:00 AM,40197,20834,19363
1/14/2024 12:00:00 AM,4/11/2024 12:00:00 AM,39142,20625,18517
1/14/2024 12:00:00 AM,4/12/2024 12:00:00 AM,41993,20646,21347
1/14/2024 12:00:00 AM,4/13/2024 12:00:00 AM,43546,21778,21768
1/14/2024 12:00:00 AM,4/14/2024 12:00:00 AM,44258,23043,21215
1/13/2024 12:00:00 AM,1/14/2024 12:00:00 AM,2164,23,2141
1/13/2024 12:00:00 AM,1/15/2024 12:00:00 AM,2287,23,2264
1/13/2024 12:00:00 AM,1/16/2024 12:00:00 AM,2287,23,2264
1/13/2024 12:00:00 AM,1/17/2024 12:00:00 AM,2302,23,2279
1/13/2024 12:00:00 AM,1/18/2024 12:00:00 AM,2302,23,2279
1/13/2024 12:00:00 AM,1/19/2024 12:00:00 AM,2272,26,2246
1/13/2024 12:00:00 AM,1/20/2024 12:00:00 AM,2192,26,2166
1/13/2024 12:00:00 AM,1/21/2024 12:00:00 AM,1487,26,1461
1/13/2024 12:00:00 AM,1/22/2024 12:00:00 AM,2058,599,1459
1/13/2024 12:00:00 AM,1/23/2024 12:00:00 AM,1575,116,1459
1/13/2024 12:00:00 AM,1/24/2024 12:00:00 AM,1708,116,1592
1/13/2024 12:00:00 AM,1/25/2024 12:00:00 AM,1708,116,1592
1/13/2024 12:00:00 AM,1/26/2024 12:00:00 AM,1668,119,1549
1/13/2024 12:00:00 AM,1/27/2024 12:00:00 AM,1535,119,1416
1/13/2024 12:00:00 AM,1/28/2024 12:00:00 AM,1535,119,1416
1/13/2024 12:00:00 AM,1/29/2024 12:00:00 AM,1598,119,1479
1/13/2024 12:00:00 AM,1/30/2024 12:00:00 AM,1594,115,1479
1/13/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1734,115,1619
1/13/2024 12:00:00 AM,2/1/2024 12:00:00 AM,1734,115,1619
1/13/2024 12:00:00 AM,2/2/2024 12:00:00 AM,1719,118,1601
1/13/2024 12:00:00 AM,2/3/2024 12:00:00 AM,1719,118,1601
1/13/2024 12:00:00 AM,2/4/2024 12:00:00 AM,1719,118,1601
1/13/2024 12:00:00 AM,2/5/2024 12:00:00 AM,1960,26,1934
1/13/2024 12:00:00 AM,2/6/2024 12:00:00 AM,1957,23,1934
1/13/2024 12:00:00 AM,2/7/2024 12:00:00 AM,1957,23,1934
1/13/2024 12:00:00 AM,2/8/2024 12:00:00 AM,1957,23,1934
1/13/2024 12:00:00 AM,2/9/2024 12:00:00 AM,1942,26,1916
1/13/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1897,26,1871
1/13/2024 12:00:00 AM,2/11/2024 12:00:00 AM,1897,26,1871
1/13/2024 12:00:00 AM,2/12/2024 12:00:00 AM,2889,26,2863
1/13/2024 12:00:00 AM,2/13/2024 12:00:00 AM,2886,23,2863
1/13/2024 12:00:00 AM,2/14/2024 12:00:00 AM,2886,23,2863
1/13/2024 12:00:00 AM,2/15/2024 12:00:00 AM,2886,23,2863
1/13/2024 12:00:00 AM,2/16/2024 12:00:00 AM,2719,26,2693
1/13/2024 12:00:00 AM,2/17/2024 12:00:00 AM,2931,251,2680
1/13/2024 12:00:00 AM,2/18/2024 12:00:00 AM,3433,251,3182
1/13/2024 12:00:00 AM,2/19/2024 12:00:00 AM,4627,1382,3245
1/13/2024 12:00:00 AM,2/20/2024 12:00:00 AM,5860,2071,3789
1/13/2024 12:00:00 AM,2/21/2024 12:00:00 AM,5902,2071,3831
1/13/2024 12:00:00 AM,2/22/2024 12:00:00 AM,5860,2071,3789
1/13/2024 12:00:00 AM,2/23/2024 12:00:00 AM,5845,2074,3771
1/13/2024 12:00:00 AM,2/24/2024 12:00:00 AM,7121,2074,5047
1/13/2024 12:00:00 AM,2/25/2024 12:00:00 AM,7121,2074,5047
1/13/2024 12:00:00 AM,2/26/2024 12:00:00 AM,7279,2074,5205
1/13/2024 12:00:00 AM,2/27/2024 12:00:00 AM,7251,2071,5180
1/13/2024 12:00:00 AM,2/28/2024 12:00:00 AM,7251,2071,5180
1/13/2024 12:00:00 AM,2/29/2024 12:00:00 AM,7251,2071,5180
1/13/2024 12:00:00 AM,3/1/2024 12:00:00 AM,8173,2415,5758
1/13/2024 12:00:00 AM,3/2/2024 12:00:00 AM,8320,2442,5878
1/13/2024 12:00:00 AM,3/3/2024 12:00:00 AM,10018,3562,6456
1/13/2024 12:00:00 AM,3/4/2024 12:00:00 AM,11940,3562,8378
1/13/2024 12:00:00 AM,3/5/2024 12:00:00 AM,12017,3639,8378
1/13/2024 12:00:00 AM,3/6/2024 12:00:00 AM,12016,4399,7617
1/13/2024 12:00:00 AM,3/7/2024 12:00:00 AM,12016,4399,7617
1/13/2024 12:00:00 AM,3/8/2024 12:00:00 AM,12220,4552,7668
1/13/2024 12:00:00 AM,3/9/2024 12:00:00 AM,16661,7868,8793
1/13/2024 12:00:00 AM,3/10/2024 12:00:00 AM,17434,7665,9769
1/13/2024 12:00:00 AM,3/11/2024 12:00:00 AM,17730,7745,9985
1/13/2024 12:00:00 AM,3/12/2024 12:00:00 AM,17815,7830,9985
1/13/2024 12:00:00 AM,3/13/2024 12:00:00 AM,17722,7919,9803
1/13/2024 12:00:00 AM,3/14/2024 12:00:00 AM,17423,7998,9425
1/13/2024 12:00:00 AM,3/15/2024 12:00:00 AM,17793,8305,9488
1/13/2024 12:00:00 AM,3/16/2024 12:00:00 AM,21159,10236,10923
1/13/2024 12:00:00 AM,3/17/2024 12:00:00 AM,22403,10473,11930
1/13/2024 12:00:00 AM,3/18/2024 12:00:00 AM,23354,11228,12126
1/13/2024 12:00:00 AM,3/19/2024 12:00:00 AM,22472,10934,11538
1/13/2024 12:00:00 AM,3/20/2024 12:00:00 AM,22277,10845,11432
1/13/2024 12:00:00 AM,3/21/2024 12:00:00 AM,21530,10689,10841
1/13/2024 12:00:00 AM,3/22/2024 12:00:00 AM,21940,10736,11204
1/13/2024 12:00:00 AM,3/23/2024 12:00:00 AM,25692,12365,13327
1/13/2024 12:00:00 AM,3/24/2024 12:00:00 AM,26633,12871,13762
1/13/2024 12:00:00 AM,3/25/2024 12:00:00 AM,27158,12960,14198
1/13/2024 12:00:00 AM,3/26/2024 12:00:00 AM,26786,12807,13979
1/13/2024 12:00:00 AM,3/27/2024 12:00:00 AM,25826,11937,13889
1/13/2024 12:00:00 AM,3/28/2024 12:00:00 AM,25817,11937,13880
1/13/2024 12:00:00 AM,3/29/2024 12:00:00 AM,25097,10649,14448
1/13/2024 12:00:00 AM,3/30/2024 12:00:00 AM,27633,12114,15519
1/13/2024 12:00:00 AM,3/31/2024 12:00:00 AM,29067,13354,15713
1/13/2024 12:00:00 AM,4/1/2024 12:00:00 AM,29467,13792,15675
1/13/2024 12:00:00 AM,4/2/2024 12:00:00 AM,28458,13890,14568
1/13/2024 12:00:00 AM,4/3/2024 12:00:00 AM,29013,13794,15219
1/13/2024 12:00:00 AM,4/4/2024 12:00:00 AM,29137,13774,15363
1/13/2024 12:00:00 AM,4/5/2024 12:00:00 AM,30239,14876,15363
1/13/2024 12:00:00 AM,4/6/2024 12:00:00 AM,37253,19060,18193
1/13/2024 12:00:00 AM,4/7/2024 12:00:00 AM,39756,21210,18546
1/13/2024 12:00:00 AM,4/8/2024 12:00:00 AM,39255,19252,20003
1/13/2024 12:00:00 AM,4/9/2024 12:00:00 AM,40015,20053,19962
1/13/2024 12:00:00 AM,4/10/2024 12:00:00 AM,40197,20834,19363
1/13/2024 12:00:00 AM,4/11/2024 12:00:00 AM,39142,20625,18517
1/13/2024 12:00:00 AM,4/12/2024 12:00:00 AM,41993,20646,21347
1/13/2024 12:00:00 AM,4/13/2024 12:00:00 AM,43546,21778,21768
1/12/2024 12:00:00 AM,1/13/2024 12:00:00 AM,2913,23,2890
1/12/2024 12:00:00 AM,1/14/2024 12:00:00 AM,2189,23,2166
1/12/2024 12:00:00 AM,1/15/2024 12:00:00 AM,2287,23,2264
1/12/2024 12:00:00 AM,1/16/2024 12:00:00 AM,2287,23,2264
1/12/2024 12:00:00 AM,1/17/2024 12:00:00 AM,2302,23,2279
1/12/2024 12:00:00 AM,1/18/2024 12:00:00 AM,2302,23,2279
1/12/2024 12:00:00 AM,1/19/2024 12:00:00 AM,2272,26,2246
1/12/2024 12:00:00 AM,1/20/2024 12:00:00 AM,2192,26,2166
1/12/2024 12:00:00 AM,1/21/2024 12:00:00 AM,1487,26,1461
1/12/2024 12:00:00 AM,1/22/2024 12:00:00 AM,2058,599,1459
1/12/2024 12:00:00 AM,1/23/2024 12:00:00 AM,1575,116,1459
1/12/2024 12:00:00 AM,1/24/2024 12:00:00 AM,1708,116,1592
1/12/2024 12:00:00 AM,1/25/2024 12:00:00 AM,1708,116,1592
1/12/2024 12:00:00 AM,1/26/2024 12:00:00 AM,1668,119,1549
1/12/2024 12:00:00 AM,1/27/2024 12:00:00 AM,1535,119,1416
1/12/2024 12:00:00 AM,1/28/2024 12:00:00 AM,1535,119,1416
1/12/2024 12:00:00 AM,1/29/2024 12:00:00 AM,1598,119,1479
1/12/2024 12:00:00 AM,1/30/2024 12:00:00 AM,1594,115,1479
1/12/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1734,115,1619
1/12/2024 12:00:00 AM,2/1/2024 12:00:00 AM,1734,115,1619
1/12/2024 12:00:00 AM,2/2/2024 12:00:00 AM,1719,118,1601
1/12/2024 12:00:00 AM,2/3/2024 12:00:00 AM,1719,118,1601
1/12/2024 12:00:00 AM,2/4/2024 12:00:00 AM,1719,118,1601
1/12/2024 12:00:00 AM,2/5/2024 12:00:00 AM,1960,26,1934
1/12/2024 12:00:00 AM,2/6/2024 12:00:00 AM,1957,23,1934
1/12/2024 12:00:00 AM,2/7/2024 12:00:00 AM,1957,23,1934
1/12/2024 12:00:00 AM,2/8/2024 12:00:00 AM,1957,23,1934
1/12/2024 12:00:00 AM,2/9/2024 12:00:00 AM,1942,26,1916
1/12/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1897,26,1871
1/12/2024 12:00:00 AM,2/11/2024 12:00:00 AM,1897,26,1871
1/12/2024 12:00:00 AM,2/12/2024 12:00:00 AM,2889,26,2863
1/12/2024 12:00:00 AM,2/13/2024 12:00:00 AM,2886,23,2863
1/12/2024 12:00:00 AM,2/14/2024 12:00:00 AM,2886,23,2863
1/12/2024 12:00:00 AM,2/15/2024 12:00:00 AM,2886,23,2863
1/12/2024 12:00:00 AM,2/16/2024 12:00:00 AM,2719,26,2693
1/12/2024 12:00:00 AM,2/17/2024 12:00:00 AM,2931,251,2680
1/12/2024 12:00:00 AM,2/18/2024 12:00:00 AM,3433,251,3182
1/12/2024 12:00:00 AM,2/19/2024 12:00:00 AM,4627,1382,3245
1/12/2024 12:00:00 AM,2/20/2024 12:00:00 AM,5860,2071,3789
1/12/2024 12:00:00 AM,2/21/2024 12:00:00 AM,5902,2071,3831
1/12/2024 12:00:00 AM,2/22/2024 12:00:00 AM,5860,2071,3789
1/12/2024 12:00:00 AM,2/23/2024 12:00:00 AM,5845,2074,3771
1/12/2024 12:00:00 AM,2/24/2024 12:00:00 AM,7121,2074,5047
1/12/2024 12:00:00 AM,2/25/2024 12:00:00 AM,7121,2074,5047
1/12/2024 12:00:00 AM,2/26/2024 12:00:00 AM,7279,2074,5205
1/12/2024 12:00:00 AM,2/27/2024 12:00:00 AM,7251,2071,5180
1/12/2024 12:00:00 AM,2/28/2024 12:00:00 AM,7251,2071,5180
1/12/2024 12:00:00 AM,2/29/2024 12:00:00 AM,7251,2071,5180
1/12/2024 12:00:00 AM,3/1/2024 12:00:00 AM,8173,2415,5758
